game.key,game.date,game.number,name.last,name.first,club.name,pos,seq,B_AB,B_R,B_ER,B_H,B_2B,B_3B,B_HR,B_BB,B_SO,B_HP,B_SH,B_SF,B_SB,B_LOB,B_ROE,P_IP,P_R,P_H,P_BB,P_SO,P_HP,P_WP,P_BK,F_PO,F_A,F_E,F_DP,F_TP,F_PB
130156b0-00f6-5d70-a73e-a20c6a5f238d,1912-04-23,0,Halliday,,Longview,cf,1,3,0,,2,1,,,,,,,,,,,,,,,,,,,0,0,0,,,
130156b0-00f6-5d70-a73e-a20c6a5f238d,1912-04-23,0,White,,Longview,ss,2,3,0,,0,,,,,,,,,,,,,,,,,,,,3,3,0,,,
130156b0-00f6-5d70-a73e-a20c6a5f238d,1912-04-23,0,Hardy,,Longview,1b,3,3,0,,0,,,,,,,,,,,,,,,,,,,,11,1,0,,,
130156b0-00f6-5d70-a73e-a20c6a5f238d,1912-04-23,0,Crosby,,Longview,rf,4,4,0,,2,,,,,,,,,,,,,,,,,,,,0,0,0,,,
130156b0-00f6-5d70-a73e-a20c6a5f238d,1912-04-23,0,Merrett,,Longview,2b,5,3,1,,0,,,,,,,,,,,,,,,,,,,,1,1,0,,,
130156b0-00f6-5d70-a73e-a20c6a5f238d,1912-04-23,0,Hoffman,,Longview,lf,6,4,1,,1,,,,,,,,,,,,,,,,,,,,1,0,0,,,
130156b0-00f6-5d70-a73e-a20c6a5f238d,1912-04-23,0,Littrel,,Longview,3b,7,3,1,,1,,,,,,,,,,,,,,,,,,,,0,0,2,,,
130156b0-00f6-5d70-a73e-a20c6a5f238d,1912-04-23,0,Spear,,Longview,c,8,2,0,,0,,,,,,1,,,,,,,,,,,,,,9,1,0,,,
130156b0-00f6-5d70-a73e-a20c6a5f238d,1912-04-23,0,Phillips,,Longview,p,9,4,1,,0,,,,,,,,,,,,,,,1,9,,,,2,5,1,,,
130156b0-00f6-5d70-a73e-a20c6a5f238d,1912-04-23,0,TOTALS,,Longview,,,29,4,,6,,,,,,,,,,,,,,,,,,,,27,11,3,,,
130156b0-00f6-5d70-a73e-a20c6a5f238d,1912-04-23,0,Colla,,Texarkana,lf,1,4,1,,0,,,,,,,,,,,,,,,,,,,,2,0,0,,,
130156b0-00f6-5d70-a73e-a20c6a5f238d,1912-04-23,0,Hall,,Texarkana,p,10,2,0,,0,,,,,,,,,,,,,,,1,5,,,,1,2,0,,,
130156b0-00f6-5d70-a73e-a20c6a5f238d,1912-04-23,0,Allen,,Texarkana,rf,2,4,0,,0,,,,,,,,,,,,,,,,,,,,0,1,1,,,
130156b0-00f6-5d70-a73e-a20c6a5f238d,1912-04-23,0,Barker,,Texarkana,cf,3,3,0,,0,,,,,,,,,,,,,,,,,,,,1,0,0,,,
130156b0-00f6-5d70-a73e-a20c6a5f238d,1912-04-23,0,Loulihan,,Texarkana,1b,4,3,0,,0,,,,,,,,,,,,,,,,,,,,6,1,0,,,
130156b0-00f6-5d70-a73e-a20c6a5f238d,1912-04-23,0,Fall,,Texarkana,3b,5,2,0,,1,,,,,,,,,,,,,,,,,,,,2,0,1,,,
130156b0-00f6-5d70-a73e-a20c6a5f238d,1912-04-23,0,Hudson,,Texarkana,2b,6,3,0,,0,,,,,,,,,,,,,,,,,,,,3,0,1,,,
130156b0-00f6-5d70-a73e-a20c6a5f238d,1912-04-23,0,Prudhomme,,Texarkana,ss,7,3,0,,0,,,,,,,,,,,,,,,,,,,,1,4,2,,,
130156b0-00f6-5d70-a73e-a20c6a5f238d,1912-04-23,0,Jordon,,Texarkana,c,8,3,0,,0,,,,,,,,,,,,,,,,,,,,8,2,2,,,
130156b0-00f6-5d70-a73e-a20c6a5f238d,1912-04-23,0,Stubbs,,Texarkana,p,9,1,0,,0,,,,,,,,,,,,,,,2,2,,1,,0,1,0,,,
130156b0-00f6-5d70-a73e-a20c6a5f238d,1912-04-23,0,TOTALS,,Texarkana,,,28,1,,1,,,,,,,,,,,,,,,,,,,,24,11,7,,,
3c742f2b-8bc6-52fd-b10b-57dedb8b0e91,1912-04-23,0,Gowan,,Marshall,cf,1,4,1,,1,,,,,,,,,,,,,,,,,,,,3,0,0,,,
3c742f2b-8bc6-52fd-b10b-57dedb8b0e91,1912-04-23,0,Stribbel,,Marshall,2b,2,2,0,,0,,,,,,,,,,,,,,,,,,,,5,2,2,,,
3c742f2b-8bc6-52fd-b10b-57dedb8b0e91,1912-04-23,0,Stapleton,,Marshall,3b,3,4,1,,1,,,,,,,,,,,,,,,,,,,,2,2,0,,,
3c742f2b-8bc6-52fd-b10b-57dedb8b0e91,1912-04-23,0,Pappe,,Marshall,ss,4,4,0,,0,,,,,,,,,,,,,,,,,,,,0,2,0,,,
3c742f2b-8bc6-52fd-b10b-57dedb8b0e91,1912-04-23,0,Blanchette,,Marshall,1b,5,4,0,,2,,,,,,,,,,,,,,,,,,,,6,0,0,,,
3c742f2b-8bc6-52fd-b10b-57dedb8b0e91,1912-04-23,0,Nagel,,Marshall,rf,6,4,2,,0,,,,,,,,,,,,,,,,,,,,3,0,0,,,
3c742f2b-8bc6-52fd-b10b-57dedb8b0e91,1912-04-23,0,Ballingall,,Marshall,lf,7,4,1,,0,,,,,,,,,,,,,,,,,,,,1,0,0,,,
3c742f2b-8bc6-52fd-b10b-57dedb8b0e91,1912-04-23,0,Short,,Marshall,c,8,3,0,,1,,,,,,,,,,,,,,,,,,,,3,0,0,,,
3c742f2b-8bc6-52fd-b10b-57dedb8b0e91,1912-04-23,0,Rowland,,Marshall,p,9,3,0,,0,,,,,,,,,,,,,,,,,,,,4,0,0,,,
3c742f2b-8bc6-52fd-b10b-57dedb8b0e91,1912-04-23,0,TOTALS,,Marshall,,,32,5,,5,,,,,,,,,,,,,,,,,,,,27,6,2,,,
3c742f2b-8bc6-52fd-b10b-57dedb8b0e91,1912-04-23,0,Solliday,,Paris,2b,1,4,0,,1,,,,,,,,,,,,,,,,,,,,2,0,2,,,
3c742f2b-8bc6-52fd-b10b-57dedb8b0e91,1912-04-23,0,Adams,,Paris,p,10,1,0,,0,,,,,,,,,,,,,,,,,,,,3,1,0,,,
3c742f2b-8bc6-52fd-b10b-57dedb8b0e91,1912-04-23,0,Beltison,,Paris,c,2,1,0,,0,,,,,,,,,,,,,,,,,,,,2,1,0,,,
3c742f2b-8bc6-52fd-b10b-57dedb8b0e91,1912-04-23,0,Sherwood,,Paris,ss,3,4,0,,2,,,,,,,,,,,,,,,,,,,,0,0,1,,,
3c742f2b-8bc6-52fd-b10b-57dedb8b0e91,1912-04-23,0,Lawson,,Paris,rf,4,4,0,,0,,,,,,,,,,,,,,,,,,,,0,0,0,,,
3c742f2b-8bc6-52fd-b10b-57dedb8b0e91,1912-04-23,0,Wood,,Paris,3b,5,4,2,,1,,,,,,,,,,,,,,,,,,,,4,2,0,,,
3c742f2b-8bc6-52fd-b10b-57dedb8b0e91,1912-04-23,0,Mathis,L.,Paris,1b,6,4,0,,0,,,,,,,,,,,,,,,,,,,,9,0,1,,,
3c742f2b-8bc6-52fd-b10b-57dedb8b0e91,1912-04-23,0,Dowen,,Paris,cf,7,4,1,,1,,,,,,,,,,,,,,,,,,,,0,0,0,,,
3c742f2b-8bc6-52fd-b10b-57dedb8b0e91,1912-04-23,0,Mathis,E.,Paris,lf,8,4,1,,1,,,,,,,,,,,,,,,,,,,,0,0,0,,,
3c742f2b-8bc6-52fd-b10b-57dedb8b0e91,1912-04-23,0,Gains,,Paris,p,9,2,0,,0,,,,,,,,,,,,,,,,,,,,4,4,0,,,
3c742f2b-8bc6-52fd-b10b-57dedb8b0e91,1912-04-23,0,TOTALS,,Paris,,,32,4,,6,,,,,,,,,,,,,,,,,,,,24,8,4,,,
f0671b27-673a-5042-8e41-110166ed717c,1912-04-23,0,Ritter,,Cleburne,c,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f0671b27-673a-5042-8e41-110166ed717c,1912-04-23,0,Kerr,,Cleburne,p,2,,,,,,,,,,,,,,,,,,,1,8,,,,,,,,,
f0671b27-673a-5042-8e41-110166ed717c,1912-04-23,0,TOTALS,,Cleburne,,,,4,,5,,,,,,,,,,,,,,,,,,,,,,0,,,
f0671b27-673a-5042-8e41-110166ed717c,1912-04-23,0,Buster,,Tyler,c,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f0671b27-673a-5042-8e41-110166ed717c,1912-04-23,0,Thompson,,Tyler,p,2,,,,,,,,,,,,,,,,,,,4,6,,,,,,,,,
f0671b27-673a-5042-8e41-110166ed717c,1912-04-23,0,TOTALS,,Tyler,,,,2,,6,,,,,,,,,,,,,,,,,,,,,,2,,,
1e1fe4dc-41a8-5f1d-b9f5-dacccce996e3,1912-04-29,0,Gowan,,Marshall,cf,1,4,0,,0,,,,,,,,,,,,,,,,,,,,0,0,1,,,
1e1fe4dc-41a8-5f1d-b9f5-dacccce996e3,1912-04-29,0,Stapleton,,Marshall,3b,2,4,1,,2,,,,,,,,,,,,,,,,,,,,2,2,0,,,
1e1fe4dc-41a8-5f1d-b9f5-dacccce996e3,1912-04-29,0,Pappe,,Marshall,ss,3,4,0,,0,,,,,,,,,,,,,,,,,,,,3,5,0,,,
1e1fe4dc-41a8-5f1d-b9f5-dacccce996e3,1912-04-29,0,Blanchette,,Marshall,1b,4,3,1,,1,,,2,,,,,,,,,,,,,,,,,10,0,0,,,
1e1fe4dc-41a8-5f1d-b9f5-dacccce996e3,1912-04-29,0,Nagel,,Marshall,rf,5,1,0,,0,,,,,,,1,,,,,,,,,,,,,0,0,0,,,
1e1fe4dc-41a8-5f1d-b9f5-dacccce996e3,1912-04-29,0,Stribbel,,Marshall,2b,6,3,0,,0,,,,,,,,,,,,,,,,,,,,1,3,0,,,
1e1fe4dc-41a8-5f1d-b9f5-dacccce996e3,1912-04-29,0,Ballingal,,Marshall,lf,7,2,0,,1,,,,,,,,,,,,,,,,,,,,1,0,0,,,
1e1fe4dc-41a8-5f1d-b9f5-dacccce996e3,1912-04-29,0,Short,,Marshall,c,8,3,0,,0,,,,,,,,,,,,,,,,,,,,9,0,0,,,
1e1fe4dc-41a8-5f1d-b9f5-dacccce996e3,1912-04-29,0,Kane,,Marshall,p,9,3,0,,0,,,,,,,,,,,,9,,4,2,7,,,,1,9,0,,,
1e1fe4dc-41a8-5f1d-b9f5-dacccce996e3,1912-04-29,0,TOTALS,,Marshall,,,27,2,,4,,,,,,,,,,,,,,,,,,,,27,19,1,,,
1e1fe4dc-41a8-5f1d-b9f5-dacccce996e3,1912-04-29,0,Cella,,Texarkana,lf,1,4,0,,0,,,,,,,,,,,,,,,,,,,,2,0,1,,,
1e1fe4dc-41a8-5f1d-b9f5-dacccce996e3,1912-04-29,0,Stegall,,Texarkana,3b,2,4,0,,1,1,,,,,,,,,,,,,,,,,,,0,2,1,,,
1e1fe4dc-41a8-5f1d-b9f5-dacccce996e3,1912-04-29,0,Jordan,,Texarkana,c,3,2,1,,0,,,,,,,1,,,,,,,,,,,,,7,1,0,,,
1e1fe4dc-41a8-5f1d-b9f5-dacccce996e3,1912-04-29,0,Houlihan,,Texarkana,1b,4,3,0,,1,,,,,,,1,,,,,,,,,,,,,10,1,0,,,
1e1fe4dc-41a8-5f1d-b9f5-dacccce996e3,1912-04-29,0,Hadson,,Texarkana,2b,5,3,0,,0,,,,,,,,,,,,,,,,,,,,0,5,0,,,
1e1fe4dc-41a8-5f1d-b9f5-dacccce996e3,1912-04-29,0,Barker,,Texarkana,cf,6,2,0,,0,,,,,,,1,,,,,,,,,,,,,0,0,0,,,
1e1fe4dc-41a8-5f1d-b9f5-dacccce996e3,1912-04-29,0,Allen,,Texarkana,rf,7,3,0,,1,,,,,,,,,,,,,,,,,,,,1,0,0,,,
1e1fe4dc-41a8-5f1d-b9f5-dacccce996e3,1912-04-29,0,Prudhomme,,Texarkana,ss,8,3,0,,0,,,,,,,,,,,,,,,,,,,,2,2,0,,,
1e1fe4dc-41a8-5f1d-b9f5-dacccce996e3,1912-04-29,0,McKinnen,,Texarkana,p,9,1,0,,0,,,,,,,1,,,,,8,,4,2,7,,1,,2,7,0,,,
1e1fe4dc-41a8-5f1d-b9f5-dacccce996e3,1912-04-29,0,TOTALS,,Texarkana,,,25,1,,3,,,,,,,,,,,,,,,,,,,,24,18,2,,,
280ba6b3-06ba-5fc7-a249-64407a231a72,1912-04-29,0,Lewis,,Greenville,lf,1,4,0,,0,,,,,,,,,,,,,,,,,,,,1,0,0,,,
280ba6b3-06ba-5fc7-a249-64407a231a72,1912-04-29,0,Flynn,D.,Greenville,ph,10,1,0,,0,,,,,,,,,,,,,,,,,,,,0,0,0,,,
280ba6b3-06ba-5fc7-a249-64407a231a72,1912-04-29,0,Pickens,,Greenville,2b,2,4,1,,2,,,,,,,,,2,,,,,,,,,,,2,2,1,,,
280ba6b3-06ba-5fc7-a249-64407a231a72,1912-04-29,0,Wakefield,,Greenville,cf,3,4,0,,0,,,,,,,1,,,,,,,,,,,,,2,0,0,,,
280ba6b3-06ba-5fc7-a249-64407a231a72,1912-04-29,0,Flynn,F.,Greenville,1b,4,4,0,,0,,,,,,,,,,,,,,,,,,,,10,0,0,,,
280ba6b3-06ba-5fc7-a249-64407a231a72,1912-04-29,0,Dishareen,,Greenville,ss,5,3,0,,0,,,,,,,,,,,,,,,,,,,,1,2,0,,,
280ba6b3-06ba-5fc7-a249-64407a231a72,1912-04-29,0,Kitchens,,Greenville,c,6,1,0,,0,,,,,,1,,,1,,,,,,,,,,,6,2,1,,,
280ba6b3-06ba-5fc7-a249-64407a231a72,1912-04-29,0,Barnett,,Greenville,rf-p,7,3,0,,0,,,,,,,,,,,,6,2,5,3,1,,,,0,4,1,,,
280ba6b3-06ba-5fc7-a249-64407a231a72,1912-04-29,0,Atkins,,Greenville,3b,8,3,0,,0,,,,,,,,,,,,,,,,,,,,1,1,0,,,
280ba6b3-06ba-5fc7-a249-64407a231a72,1912-04-29,0,Adams,,Greenville,p-rf,9,2,0,,0,,,,,,,,,,,,2,5,2,3,3,,,,1,1,1,,,
280ba6b3-06ba-5fc7-a249-64407a231a72,1912-04-29,0,TOTALS,,Greenville,,,29,1,,2,,,,,,,,,,3,2,,,,,,,,,24,12,4,,,
280ba6b3-06ba-5fc7-a249-64407a231a72,1912-04-29,0,Reed,,Sherman,2b,1,3,2,,0,,,,,,,1,,1,,,,,,,,,,,1,3,0,,,
280ba6b3-06ba-5fc7-a249-64407a231a72,1912-04-29,0,Dooley,,Sherman,lf,2,4,1,,1,1,,,,,,1,,1,,,,,,,,,,,0,0,0,,,
280ba6b3-06ba-5fc7-a249-64407a231a72,1912-04-29,0,Williamson,,Sherman,cf,3,5,0,,1,,,,,,,,,,,,,,,,,,,,0,0,0,,,
280ba6b3-06ba-5fc7-a249-64407a231a72,1912-04-29,0,Rayburn,,Sherman,1b,4,4,0,,0,,,,,,,,,,,,,,,,,,,,12,0,1,,,
280ba6b3-06ba-5fc7-a249-64407a231a72,1912-04-29,0,Humphreys,,Sherman,ss,5,2,1,,0,,,,,,,,,1,,,,,,,,,,,2,3,1,,,
280ba6b3-06ba-5fc7-a249-64407a231a72,1912-04-29,0,Witt,,Sherman,3b,6,4,1,,1,,,,,,,1,,,,,,,,,,,,,1,2,0,,,
280ba6b3-06ba-5fc7-a249-64407a231a72,1912-04-29,0,Townsend,,Sherman,c,7,4,0,,0,,,,,,,1,1,,,,,,,,,,,,9,2,0,,,
280ba6b3-06ba-5fc7-a249-64407a231a72,1912-04-29,0,Lamonica,,Sherman,rf,8,3,2,,1,1,,,,,,,,,,,,,,,,,,,1,0,0,,,
280ba6b3-06ba-5fc7-a249-64407a231a72,1912-04-29,0,Grimes,,Sherman,p,9,4,0,,3,1,,,,,,,,,,,9,3,2,1,9,1,,,0,6,0,,,
280ba6b3-06ba-5fc7-a249-64407a231a72,1912-04-29,0,TOTALS,,Sherman,,,33,7,,7,,,,,,,,,,3,3,,,,,,,,,27,16,2,,,
6130f32e-8635-50f3-ba64-ca0a8475eae2,1912-04-29,0,Epling,,Durant,2b,1,5,0,,1,1,,,,,,,,,,,,,,,,,,,4,1,1,1,,
6130f32e-8635-50f3-ba64-ca0a8475eae2,1912-04-29,0,Garrity,,Durant,ss,2,4,0,,0,,,,,,,,,,,,,,,,,,,,1,4,2,1,,
6130f32e-8635-50f3-ba64-ca0a8475eae2,1912-04-29,0,Mitchell,,Durant,1b,3,5,0,,0,,,,,,,,,,,,,,,,,,,,8,2,0,2,,
6130f32e-8635-50f3-ba64-ca0a8475eae2,1912-04-29,0,McCullum,,Durant,cf,4,2,1,,0,,,,,,,,,,,,,,,,,,,,3,0,0,,,
6130f32e-8635-50f3-ba64-ca0a8475eae2,1912-04-29,0,Tucker,,Durant,lf,5,4,1,,2,,,,,,,,,,,,,,,,,,,,1,1,0,1,,
6130f32e-8635-50f3-ba64-ca0a8475eae2,1912-04-29,0,Edmonds,,Durant,3b,6,3,0,,0,,,,,,,1,,,,,,,,,,,,,1,0,0,1,,
6130f32e-8635-50f3-ba64-ca0a8475eae2,1912-04-29,0,Gierhart,,Durant,rf,7,4,0,,3,2,,,,,,,,,,,,,,,,,,,1,0,0,,,
6130f32e-8635-50f3-ba64-ca0a8475eae2,1912-04-29,0,Kaiser,,Durant,c,8,4,0,,1,,,,,,,,,,,,,,,,,,,,5,1,0,1,,
6130f32e-8635-50f3-ba64-ca0a8475eae2,1912-04-29,0,Jones [Dur],,Durant,p,9,4,0,,0,,,,,,,,,,,,,,,2,4,,,,0,2,2,1,,
6130f32e-8635-50f3-ba64-ca0a8475eae2,1912-04-29,0,TOTALS,,Durant,,,35,2,1,7,,,,,,,,,,9,2,,,,,,,,,24,11,5,,,
6130f32e-8635-50f3-ba64-ca0a8475eae2,1912-04-29,0,Lawrence,,Wichita Falls,3b,1,4,2,,2,,,,,,,,,,,,,,,,,,,,0,1,0,,,
6130f32e-8635-50f3-ba64-ca0a8475eae2,1912-04-29,0,Myers,,Wichita Falls,p,10,4,1,,1,,,,,,,,,,,,,,,3,9,,,,1,1,0,,,
6130f32e-8635-50f3-ba64-ca0a8475eae2,1912-04-29,0,Morris,,Wichita Falls,rf,2,3,0,,1,1,,,,,1,1,,,,,,,,,,,,,4,0,0,,,
6130f32e-8635-50f3-ba64-ca0a8475eae2,1912-04-29,0,Phillips,,Wichita Falls,2b,3,5,0,,1,,,,,,,,,,,,,,,,,,,,1,3,1,,,
6130f32e-8635-50f3-ba64-ca0a8475eae2,1912-04-29,0,Guthrie,,Wichita Falls,lf,4,4,1,,1,,,,,,,,,,,,,,,,,,,,1,0,0,,,
6130f32e-8635-50f3-ba64-ca0a8475eae2,1912-04-29,0,Clark,,Wichita Falls,ss,5,3,1,,2,1,,,,,,,,1,,,,,,,,,,,0,1,1,,,
6130f32e-8635-50f3-ba64-ca0a8475eae2,1912-04-29,0,Mullins,F. P.,Wichita Falls,cf,6,0,0,,0,,,,,,,,,,,,,,,,,,,,0,0,0,,,
6130f32e-8635-50f3-ba64-ca0a8475eae2,1912-04-29,0,Mullins,O. V.,Wichita Falls,cf,7,4,1,,1,,,,,,,,,,,,,,,,,,,,1,1,0,1,,
6130f32e-8635-50f3-ba64-ca0a8475eae2,1912-04-29,0,Jones [WF],,Wichita Falls,1b,8,4,0,,1,,,,,,,,,,,,,,,,,,,,11,1,1,1,,
6130f32e-8635-50f3-ba64-ca0a8475eae2,1912-04-29,0,Naylor,,Wichita Falls,c,9,4,1,,1,1,,,,,,,,,,,,,,,,,,,8,1,0,,,
6130f32e-8635-50f3-ba64-ca0a8475eae2,1912-04-29,0,TOTALS,,Wichita Falls,,,35,7,5,11,,,,,,,,,,7,3,,,,,,,,,27,9,3,,,
6a2fbc66-63f3-56c8-8337-521719773678,1912-04-29,0,Baker,,Bonham,lf,1,3,1,,0,,,,,,,,,,,,,,,,,,,,0,0,0,,,
6a2fbc66-63f3-56c8-8337-521719773678,1912-04-29,0,Roach,,Bonham,3b,2,4,1,,1,,,,,,,1,,,,,,,,,,,,,1,0,0,,,
6a2fbc66-63f3-56c8-8337-521719773678,1912-04-29,0,Lambert,,Bonham,rf,3,4,2,,3,,2,,,,,1,1,1,,,,,,,,,,,2,1,0,1,,
6a2fbc66-63f3-56c8-8337-521719773678,1912-04-29,0,Welch,,Bonham,cf,4,4,2,,0,,,,,,,,,2,,,,,,,,,,,0,0,0,,,
6a2fbc66-63f3-56c8-8337-521719773678,1912-04-29,0,Leslie,,Bonham,2b,5,4,0,,3,,,,,,,,,1,,,,,,,,,,,2,3,5,,,
6a2fbc66-63f3-56c8-8337-521719773678,1912-04-29,0,Landry,,Bonham,ss,6,2,1,,0,,,,,,,,,1,,,,,,,,,,,3,5,1,,,
6a2fbc66-63f3-56c8-8337-521719773678,1912-04-29,0,Yost,,Bonham,1b,7,4,1,,0,,,,,,,,,,,,,,,,,,,,11,1,0,1,,
6a2fbc66-63f3-56c8-8337-521719773678,1912-04-29,0,Scott,,Bonham,c,8,4,1,,2,1,,,,,,,,1,,,,,,,,,,,8,4,0,,,
6a2fbc66-63f3-56c8-8337-521719773678,1912-04-29,0,Matthews,,Bonham,p,9,3,0,,0,,,,,,,,,,,,,,,1,8,,,,0,3,0,,,
6a2fbc66-63f3-56c8-8337-521719773678,1912-04-29,0,TOTALS,,Bonham,,,32,9,4,9,,,,,,,,,,8,2,,,,,,,,,27,17,6,,,
6a2fbc66-63f3-56c8-8337-521719773678,1912-04-29,0,Kerr,,McKinney,2b,1,4,1,,0,,,,,,,,,,,,,,,,,,,,2,1,0,,,
6a2fbc66-63f3-56c8-8337-521719773678,1912-04-29,0,Peeler,,McKinney,p,10,3,0,,1,,,,,,,,,,,,,,6,2,5,,,,0,0,0,,,
6a2fbc66-63f3-56c8-8337-521719773678,1912-04-29,0,Thebo,,McKinney,3b,2,3,0,,0,,,,,,,1,,,,,,,,,,,,,1,1,0,,,
